,label,area,equivalent_diameter,mean_intensity,solidity,orientation,perimeter,area_sq_microns,equivalent_diameter_microns
41,51,924.0,34.29975713230766,142.0681818181818,0.8944820909970959,1.395820085676687,133.2609306503489,190.451184,15.572089738067678
42,52,872.0,33.32063749403756,141.12155963302752,0.8203198494825964,-0.8271405225812333,156.2731239591687,179.73315200000002,15.127569422293053
43,53,899.0,33.83256346653194,138.74860956618465,0.8285714285714286,1.1755604020877832,147.88834764831844,185.29828400000002,15.3599838138055
44,54,1476.0,43.35091196306141,143.24119241192412,0.8641686182669789,-0.789480584425152,184.34419177103413,304.22721600000006,19.681314031229878
45,55,709.0,30.045412914740087,138.8265162200282,0.7799779977997799,-1.3268057320388185,143.3380951166243,146.136244,13.640617463292
46,56,609.0,27.846056861676377,142.07224958949098,0.7981651376146789,0.7878795961089338,130.40306627407986,125.52464400000001,12.642109815201076
47,57,740.0,30.695231927842155,143.97702702702702,0.8665105386416861,0.8697945221461711,125.68124086713188,152.52584000000002,13.935635295240338
48,58,897.0,33.79490896018868,138.19732441471572,0.8542857142857143,-1.244687203121108,150.16652224137047,184.886052,15.34288866792566
49,59,770.0,31.311251163856024,139.5974025974026,0.847084708470847,1.2537664889642581,130.95331880577405,158.70932000000002,14.215308028390636
50,60,92.0,10.823032759612019,144.1195652173913,0.773109243697479,0.19254556227818972,44.526911934581186,18.962672,4.913656872863857
51,61,846.0,32.82012575914278,141.19976359338062,0.8245614035087719,-0.8751767690352628,150.20205614730318,174.37413600000002,14.900337094650824
52,62,1298.0,40.65298179797198,143.2326656394453,0.8896504455106237,-0.8323499897777189,163.68733752154176,267.53856800000005,18.45645373627928
53,63,1349.0,41.44393979640129,141.21423276501113,0.7752873563218391,1.3389175596659861,220.9066376115481,278.05048400000004,18.815548667566187
54,64,1036.0,36.319088209172165,138.65830115830116,0.7405289492494639,0.023566308557374634,193.10764773832477,213.536176,16.488866046964162
55,65,1718.0,46.76992129408611,144.418509895227,0.8837448559670782,1.5121046368281217,198.93607486307093,354.10728800000004,21.233544267515096
56,66,1167.0,38.54699143520717,144.30248500428448,0.7998629198080878,0.6024720122239386,184.65180361560903,240.53737200000003,17.500334111584056
57,67,731.0,30.508000708034015,144.64979480164158,0.8903775883069428,1.377848339338275,117.12489168102785,150.67079600000002,13.850632321447444
58,68,1487.0,43.51215006203655,142.3483523873571,0.7239532619279455,-1.350342690449272,250.18481220460012,306.49449200000004,19.754516128164592
59,69,879.0,33.454111254406506,142.91922639362912,0.8583984375,0.9416581723284198,149.88834764831842,181.17596400000002,15.188166509500554
60,70,1329.0,41.135572865258986,142.00827689992477,0.8188539741219963,1.1631302348436179,193.4152595828996,273.92816400000004,18.67555008082758
61,71,935.0,34.503318308930474,139.79358288770052,0.7620211898940505,1.0147530604766057,173.34419177103416,192.71846000000002,15.664506512254436
62,72,1161.0,38.44777121547521,140.23341946597762,0.7973901098901099,-0.23987102213319653,178.72287142747453,239.30067600000004,17.455288131825746
63,73,1628.0,45.528386516862696,139.45945945945945,0.8682666666666666,-0.8149979198499651,197.58683245815342,335.55684800000006,20.669887478655664
64,74,1062.0,36.772005609005646,138.47551789077212,0.8627132412672623,0.5515573850151986,156.8589103967956,218.895192,16.694490546488563
65,75,915.0,34.13230410377644,142.59344262295082,0.7644110275689223,0.1519389510186185,170.55129855222071,188.59614000000002,15.496066063114505
66,76,1566.0,44.653030435293694,144.47637292464879,0.8661504424778761,0.2882616226886611,191.79393923933998,322.77765600000004,20.272475817623338
67,77,518.0,25.68147355921802,140.27220077220076,0.752906976744186,-0.6889222829275904,125.88225099390857,106.768088,11.659388995884981
68,78,1162.0,38.46432569254606,141.19363166953528,0.8620178041543026,-1.075063441354231,164.06601717798213,239.50679200000002,17.462803864415914
69,79,1219.0,39.39643391262924,145.5406070549631,0.8826937002172339,-0.583947376140185,163.0660171779821,251.25540400000003,17.885980996333675
70,80,961.0,34.97975417996089,141.01768990634756,0.879231473010064,1.3213737278335378,145.95941546018392,198.07747600000002,15.880808397702246
71,81,1230.0,39.573787284315486,140.79430894308942,0.7760252365930599,-0.1461034445907364,201.10764773832474,253.52268000000004,17.96649942707923
72,82,1347.0,41.41320642932957,139.70378619153675,0.8879367172050099,1.341061984467638,172.92997820866105,277.638252,18.801595718915625
73,83,1267.0,40.16459265546523,141.75611681136542,0.8860139860139861,0.11889599811797315,164.58073580374355,261.148972,18.234725065581213
74,84,834.0,32.586527589007176,141.40407673860912,0.8224852071005917,1.3369640508720724,147.99494936611669,171.90074400000003,14.794283525409258
75,85,1966.0,50.03187928660416,139.20142421159716,0.8687582854617764,-1.4166645325974692,213.5573952066306,405.224056,22.714473196118288
76,86,906.0,33.96402549065787,140.00993377483445,0.7954345917471466,1.1774878529191448,155.61626970967632,186.74109600000003,15.419667572758673
77,87,506.0,25.38226171238474,149.5177865612648,0.8532883642495784,1.0273439489724772,105.9177848998413,104.29469600000002,11.523546817422671
78,88,688.0,29.597108081327676,139.98982558139534,0.8239520958083832,-1.0650126488523564,131.64570696119915,141.80780800000002,13.437087068922764
79,89,688.0,29.597108081327676,141.51308139534885,0.819047619047619,0.7130434254322987,132.95331880577402,141.80780800000002,13.437087068922764
80,90,1040.0,36.38913473173784,138.98173076923078,0.8118657298985168,-1.0976708273124292,174.82337649086284,214.36064000000002,16.52066716820898
81,91,696.0,29.768686956862464,139.816091954023,0.631578947368421,1.0297478612695925,175.10155108391487,143.456736,13.51498387841556
82,92,1224.0,39.477147854877245,142.24019607843138,0.8856729377713459,1.4363279199287131,166.2020561473032,252.285984,17.92262512611427
83,93,758.0,31.066309322306914,138.90501319261213,0.8450390189520625,-0.37539759144697715,133.95331880577405,156.23592800000003,14.10410443232734
84,94,1474.0,43.32153147038583,138.3989145183175,0.8262331838565022,1.160661749010392,201.072113832392,303.81498400000004,19.667975287555166
85,95,1408.0,42.34053942720982,142.8018465909091,0.8580134064594759,-0.9880870063811769,192.69343417595164,290.21132800000004,19.222604899953257
86,96,1477.0,43.36559474484162,140.68517264725796,0.7716823406478579,-0.33372988927951586,211.4863273947651,304.433332,19.687980014158097
87,97,400.0,22.56758334191025,141.5425,0.819672131147541,0.23626098066313025,94.32590180780451,82.44640000000001,10.245682837227253
88,98,924.0,34.29975713230766,144.4383116883117,0.8242640499553969,0.47349055432067017,154.33809511662426,190.451184,15.572089738067678
89,99,597.0,27.570346537664197,137.81909547738692,0.7949400798934754,0.49912210202441903,127.26702730475881,123.05125200000002,12.516937328099546
90,100,580.0,27.17496892263898,146.2206896551724,0.90625,1.3111153197916945,101.15432893255071,119.54728000000001,12.337435890878096
91,101,473.0,24.54062559633988,141.98520084566596,0.8371681415929203,0.42511452249247333,98.7401153701776,97.49286800000002,11.141444020738305
92,102,1477.0,43.36559474484162,137.89708869329723,0.8097587719298246,1.3364966597384895,210.35028842544403,304.433332,19.687980014158097
93,103,1189.0,38.90863424344407,144.11354079058032,0.8308874912648497,-0.954108782826984,172.23759005323595,245.07192400000002,17.66451994652361
94,104,2018.0,50.689223719401724,140.38354806739346,0.8590889740315028,0.008923250428405373,236.04267658086914,415.94208800000007,23.012907568608384
95,105,655.0,28.878571671769564,142.58778625954199,0.8984910836762688,0.021841908224531643,113.8111831820431,135.00598000000002,13.110871538983382
96,106,1058.0,36.70268979693181,143.84877126654064,0.7860326894502229,-0.39476515742571355,174.82337649086284,218.07072800000003,16.66302116780704
97,107,863.0,33.14823867276277,140.75086906141368,0.8570009930486594,-1.338362421370563,138.81727983645297,177.87810800000003,15.0493003574343
98,108,1166.0,38.530472475187736,140.41595197255575,0.8188202247191011,1.227672454290901,174.34419177103413,240.33125600000002,17.49283450373523
99,109,1042.0,36.424107478619696,140.4971209213052,0.8690575479566305,0.7643369298724737,150.54520189781084,214.77287200000004,16.53654479529334
100,110,536.0,26.123866405607867,145.95335820895522,0.8220858895705522,0.1565397036701495,117.02438661763952,110.478176,11.860235348145972
101,111,801.0,31.935323316554435,137.26342072409489,0.7739130434782608,1.2315931535692426,160.58073580374355,165.09891600000003,14.498636785715714
102,112,930.0,34.41093978088511,142.2462365591398,0.8454545454545455,-0.646336273693343,143.8528137423857,191.68788,15.622566660521839
103,113,1033.0,36.266464532835606,138.38044530493707,0.7982998454404946,1.331799435401769,168.65180361560903,212.91782800000001,16.464974897907364
104,114,435.0,23.534213434057992,143.00689655172414,0.8752515090543259,1.5400290035372939,94.84671708797583,89.66046000000001,10.68453289906233
105,115,842.0,32.74244487919323,140.77790973871734,0.8530901722391084,-1.5064001408933838,133.2609306503489,173.54967200000002,14.865069975153727
106,116,799.0,31.895429080722444,143.72340425531914,0.8877777777777778,-1.2191125977643187,127.61017305526642,164.686684,14.48052480264799
107,117,1410.0,42.37060016186435,138.81560283687944,0.7837687604224569,-1.002982966515121,208.37972567696687,290.62356000000005,19.236252473486417
108,118,1268.0,40.180439802523146,141.87066246056781,0.8481605351170568,0.4449985781491012,172.6223663640862,261.355088,18.24191967034551
109,119,338.0,20.7449985808745,140.46153846153845,0.8802083333333334,0.13825514489489943,77.87615433949868,69.667208,9.418229355717024
110,120,1197.0,39.039310125154486,143.01921470342523,0.8840472673559823,-0.5705459648695125,157.82337649086284,246.72085200000004,17.723846796820137
111,121,979.0,35.30582833323309,140.31562819203268,0.8213087248322147,-0.3271459712744658,161.58073580374358,201.78756400000003,16.028846063287823
112,122,308.0,19.802974013476614,139.80519480519482,0.7333333333333333,0.01874780927046478,88.91168824543142,63.483728000000006,8.990550202118383
113,123,422.0,23.179885415554555,138.69668246445497,0.7189097103918228,0.59064908790366,112.91778489984131,86.980952,10.523667978661768
114,124,1054.0,36.63324282875953,141.78178368121442,0.844551282051282,-1.3630957450684127,166.16652224137044,217.24626400000002,16.631492244256826
115,125,1525.0,44.06461512053774,141.0511475409836,0.8719268153230417,0.2967946256470612,191.9655121145938,314.3269,20.005335264724135
116,126,567.0,26.86869594648831,143.2663139329806,0.8564954682779456,0.17396591324283903,108.5685424949238,116.86777200000002,12.198387959705693
117,127,963.0,35.01613458935697,137.3644859813084,0.8323249783923942,-1.4051302590000738,160.8528137423857,198.489708,15.897325103568066
118,128,693.0,29.70446102021492,138.85569985569987,0.7640573318632855,0.38102631548305044,144.13098833543773,142.838388,13.485825303177576
119,129,706.0,29.98177977677484,139.19830028328613,0.8813982521847691,1.3457106344601153,121.95331880577405,145.517896,13.611728018655777
120,130,732.0,30.52886088189566,140.19945355191257,0.8693586698337292,-0.6074824149778513,124.3319984622144,150.876912,13.86010284038063
121,131,1078.0,37.04797199880859,137.7486085343228,0.7220361687876758,-0.5273170127272424,207.93607486307093,222.19304800000003,16.819779287459102
122,132,770.0,31.311251163856024,138.1012987012987,0.8351409978308026,1.4701073606411819,142.3380951166243,158.70932000000002,14.215308028390636
123,133,560.0,26.702324712498182,142.25714285714287,0.8472012102874432,-0.6118800229105892,108.22539674441617,115.42496000000001,12.122855419474176
124,134,492.0,25.028660691489268,140.91463414634146,0.825503355704698,1.4319653120166818,107.12489168102785,101.40907200000001,11.363011953936129
125,135,1112.0,37.62768095093692,138.76888489208633,0.8573631457208943,-0.5016422344356533,162.4446968344225,229.200992,17.082967151725363
