,label,area,equivalent_diameter,mean_intensity,solidity,orientation,perimeter,area_sq_microns,equivalent_diameter_microns
0,10,2298479.0,1710.7058062517156,146.2722913718159,0.9839969004991738,-1.5649110677708846,13173.676221025218,473753.29756400007,776.6604360382789
1,11,62.0,8.884866446580956,152.6290322580645,0.7294117647058823,1.1730327501052444,35.7634559672906,12.779192000000002,4.033729366747754
2,12,255.0,18.01877032173579,152.9294117647059,0.7005494505494505,1.1064868542792246,92.53300858899107,52.559580000000004,8.180521726068049
3,13,349.0,21.079862454783044,155.72206303724928,0.9136125654450262,1.2579042438938823,77.11269837220809,71.93448400000001,9.570257554471501
4,14,249.0,17.805522925178455,156.22088353413653,0.7904761904761904,-0.4082964037530726,76.7401153701776,51.322884,8.08370740803102
5,15,638.0,28.501347854812654,146.97021943573668,0.8318122555410691,0.6149298903001738,119.71067811865476,131.50200800000002,12.939611926084945
6,16,755.0,31.004771508189638,152.01059602649008,0.8006362672322376,-1.406851402109959,140.0893577750951,155.61758,14.076166264718095
7,17,207.0,16.23454913941803,156.72946859903382,0.8414634146341463,1.2805495135617264,63.11269837220809,42.666012,7.370485309295785
8,18,522.0,25.780439141949365,149.83141762452107,0.8325358851674641,1.3400349122290365,113.01828996322963,107.59255200000001,11.704319370445011
9,19,440.0,23.66908109081279,159.45,0.8396946564885496,-0.09399025648850859,100.5685424949238,90.69104000000002,10.745762815229007
10,20,164.0,14.450303987687134,155.6219512195122,0.7522935779816514,0.46159168106420284,61.941125496954285,33.803024,6.560438010409959
11,21,675.0,29.316150714175198,151.95407407407407,0.7988165680473372,0.5051928054262487,143.3319984622144,139.12830000000002,13.30953242423554
12,22,558.0,26.654599339742866,159.0089605734767,0.878740157480315,-1.2731053333109983,108.71067811865476,115.01272800000001,12.101188100243261
13,23,573.0,27.010484244701136,152.50785340314135,0.8463810930576071,0.22902741170000654,115.01828996322963,118.10446800000001,12.262759847094316
14,24,907.0,33.982764264767994,153.27122381477398,0.8900883218842002,-0.3557965323640557,133.19595949289334,186.947212,15.42817497620467
15,25,224.0,16.88803298257901,156.24553571428572,0.8296296296296296,1.2692062017573529,66.94112549695427,46.16998400000001,7.66716697409087
16,26,772.0,31.35188875547286,150.06865284974094,0.8327939590075513,-1.2622746834632164,144.02438661763952,159.121552,14.23375749498468
17,27,460.0,24.201036973199617,149.1891304347826,0.7783417935702199,0.10455937777593925,110.33199846221439,94.81336,10.987270785832626
18,28,791.0,31.735350634355903,156.98230088495575,0.8597826086956522,1.1689188001838138,133.81727983645297,163.03775600000003,14.40784918799758
19,29,598.0,27.59342761875783,147.83444816053512,0.7736093143596378,0.9955344687890746,121.18986283848344,123.25736800000001,12.527416138916054
20,30,690.0,29.640095915284455,147.8608695652174,0.8571428571428571,-0.8969232488554072,120.1543289325507,142.22004,13.456603545539142
21,31,360.0,21.409489393833255,154.13333333333333,0.8633093525179856,-1.4093810359826995,88.94722215136416,74.20176000000001,9.719908184800298
22,32,455.0,24.069150231250354,153.93406593406593,0.6893939393939394,-1.4642301914340983,127.12489168102785,93.78278000000002,10.927394204987662
23,33,600.0,27.639531957706836,156.405,0.9188361408882083,-0.7437861860984278,102.29036790187178,123.66960000000002,12.548347508798905
24,34,491.0,25.003212122944625,154.11201629327903,0.797077922077922,1.144033525789086,111.8111831820431,101.20295600000001,11.35145830381686
25,35,769.0,31.29091257699814,150.26137841352406,0.7517106549364614,-1.0185989445513437,159.92388155425118,158.503204,14.206074309957156
26,36,602.0,27.685559519911603,155.43521594684384,0.8466947960618847,1.1747134799010006,114.81118318204308,124.08183200000002,12.569244022039868
27,37,386.0,22.16913314200113,155.13471502590673,0.7893660531697342,-0.2371373530325089,93.74011537017762,79.560776,10.064786446468514
28,38,709.0,30.045412914740087,148.82369534555713,0.8521634615384616,0.9137970030729524,126.19595949289331,146.136244,13.640617463292
29,39,1269.0,40.196280701937106,153.80299448384554,0.8615071283095723,0.9068346814123095,174.373629022557,261.56120400000003,18.249111438679446
30,40,605.0,27.754457742221764,149.96859504132232,0.7867360208062418,-0.9220168586363927,122.71067811865476,124.70018000000002,12.600523814968682
31,41,448.0,23.883285285767386,151.40401785714286,0.7985739750445633,1.2666990733548869,105.7401153701776,92.33996800000001,10.843011519738393
32,42,878.0,33.43507619667515,153.51936218678816,0.8213283442469598,-0.370801400296383,153.2020561473032,180.969848,15.179524593290518
33,43,363.0,21.498510523728477,150.91735537190084,0.8084632516703786,1.3021124392334296,91.36143571373725,74.820108,9.76032377777273
34,44,1061.0,36.754688911266925,147.933081998115,0.8508420208500401,-0.6986707512498698,158.4030662740799,218.68907600000003,16.686628765715184
35,45,382.0,22.05396803500069,156.82722513089004,0.8642533936651584,-0.5034083391437791,85.74011537017762,78.73631200000001,10.012501487890313
36,46,830.0,32.5082885143187,151.6698795180723,0.8504098360655737,-1.0390515792521013,144.50966799187808,171.07628000000003,14.75876298550069
37,47,627.0,28.254578293596012,148.10047846889952,0.8206806282722513,0.0976078988578532,121.88225099390857,129.234732,12.82757854529259
38,48,908.0,34.00149271163735,152.56057268722466,0.8247048138056312,-1.300219012967559,149.2670273047588,187.15332800000002,15.436677691083355
39,49,205.0,16.15593100600236,152.81463414634146,0.7884615384615384,1.4038034580615129,63.562445840513924,42.253780000000006,7.334792676725071
40,50,511.0,25.507359866510456,154.18982387475538,0.7525773195876289,1.4102960504633515,116.77564927611036,105.32527600000002,11.580341379395747
41,51,464.0,24.306031118985995,152.31896551724137,0.8640595903165735,0.7131729757174504,100.05382386916237,95.63782400000001,11.034938128019641
